Frame,TrackID,Speed_kmh,Conf,Processing_ms
4,5,0,0.5942300856113434,42.17791557312012
5,5,157.24402,0.6306149959564209,43.85113716125488
5,7,0,0.6306149959564209,43.85113716125488
6,5,145.06429,0.5668894052505493,41.98002815246582
6,7,80.315834,0.5668894052505493,41.98002815246582
7,5,150.39696,0.6240382492542267,41.2142276763916
7,7,134.87047,0.6240382492542267,41.2142276763916
8,5,154.04271,0.5885239541530609,38.34891319274902
8,7,126.42463,0.5885239541530609,38.34891319274902
9,5,150.83336,0,41.174888610839844
9,7,122.44008,0,41.174888610839844
10,5,141.76051,0.5752570629119873,40.20094871520996
10,7,119.91597,0.5752570629119873,40.20094871520996
11,5,137.76347,0.5706293284893036,38.992881774902344
11,7,127.10697,0.5706293284893036,38.992881774902344
12,5,128.73695,0.6572161316871643,40.205955505371094
12,7,117.990685,0.6572161316871643,40.205955505371094
13,5,118.74357,0.5265339016914368,38.85602951049805
13,7,119.03276,0.5265339016914368,38.85602951049805
14,5,114.359535,0,39.3369197845459
14,7,120.08867,0,39.3369197845459
15,5,121.6165,0,39.34812545776367
15,7,121.485245,0,39.34812545776367
16,5,122.35331,0,39.80302810668945
16,7,122.20514,0,39.80302810668945
17,5,129.43079,0.5420340299606323,39.990901947021484
17,7,123.61635,0.5420340299606323,39.990901947021484
18,5,130.64096,0,41.95976257324219
18,7,124.7349,0,41.95976257324219
19,5,138.34901,0,39.84379768371582
19,7,125.86863,0,39.84379768371582
20,5,133.03096,0,36.62681579589844
20,7,127.01787,0,36.62681579589844
21,5,141.30971,0,38.07497024536133
21,7,127.7793,0,38.07497024536133
22,5,136.32237,0,40.30489921569824
22,7,129.76157,0,40.30489921569824
23,5,143.93341,0,37.4448299407959
23,7,130.9643,0,37.4448299407959
24,5,138.8406,0.5217437148094177,39.17217254638672
24,7,132.18382,0.5217437148094177,39.17217254638672
25,5,147.54259,0,40.70401191711426
25,7,133.4203,0,40.70401191711426
26,5,141.88155,0,37.80198097229004
26,7,134.67422,0,37.80198097229004
27,5,150.36383,0,37.64915466308594
27,7,128.74808,0,37.64915466308594
28,5,145.54349,0,39.56007957458496
28,7,137.12039,0,39.56007957458496
29,5,154.24916,0,36.74817085266113
29,7,138.93324,0,36.74817085266113
30,5,148.34167,0,37.786006927490234
30,7,140.26616,0,37.786006927490234
31,5,157.7367,0,41.34392738342285
31,7,141.6182,0,41.34392738342285
32,5,152.2366,0.740734338760376,39.02602195739746
32,7,142.9899,0.740734338760376,39.02602195739746
33,5,160.82367,0,41.55588150024414
33,7,144.77798,0,41.55588150024414
34,5,155.2017,0.67453533411026,36.30995750427246
34,7,145.68886,0.67453533411026,36.30995750427246
35,5,165.10457,0.6418846249580383,37.73188591003418
35,7,147.11917,0.6418846249580383,37.73188591003418
36,5,158.7996,0.7908941507339478,39.22677040100098
36,7,149.14238,0.7908941507339478,39.22677040100098
36,13,0,0.7908941507339478,39.22677040100098
37,5,168.43393,0.6684255003929138,42.59514808654785
37,7,150.62491,0.6684255003929138,42.59514808654785
37,13,162.46744,0.6684255003929138,42.59514808654785
38,5,163.14969,0.7473518252372742,38.320064544677734
38,7,152.55884,0.7473518252372742,38.320064544677734
38,13,164.50621,0.7473518252372742,38.320064544677734
39,5,172.41446,0.5805925130844116,41.77999496459961
39,7,154.09268,0.5805925130844116,41.77999496459961
39,13,156.86317,0.5805925130844116,41.77999496459961
40,5,166.43721,0.553308367729187,39.057016372680664
40,7,155.64981,0.553308367729187,39.057016372680664
40,13,160.37668,0.553308367729187,39.057016372680664
41,5,177.17613,0.6118710339069366,37.245988845825195
41,7,156.65884,0.6118710339069366,37.245988845825195
41,13,156.95906,0.6118710339069366,37.245988845825195
41,16,0,0.6118710339069366,37.245988845825195
42,5,171.08505,0.7726171612739563,40.33517837524414
42,7,158.88828,0.7726171612739563,40.33517837524414
42,13,153.46066,0.7726171612739563,40.33517837524414
42,16,55.007755,0.7726171612739563,40.33517837524414
43,5,180.84843,0.6328807473182678,40.10009765625
43,7,160.98447,0.6328807473182678,40.10009765625
43,13,149.91618,0.6328807473182678,40.10009765625
43,16,55.925667,0.6328807473182678,40.10009765625
43,17,0,0.6328807473182678,40.10009765625
44,5,175.25485,0.7988862991333008,39.30091857910156
44,7,162.6472,0.7988862991333008,39.30091857910156
44,13,157.53705,0.7988862991333008,39.30091857910156
44,16,65.863174,0.7988862991333008,39.30091857910156
44,17,187.97327,0.7988862991333008,39.30091857910156
45,5,185.9955,0.762546181678772,42.32287406921387
45,7,164.33586,0.762546181678772,42.32287406921387
45,13,153.48318,0.762546181678772,42.32287406921387
45,16,63.766434,0.762546181678772,42.32287406921387
45,17,160.82745,0.762546181678772,42.32287406921387
46,5,178.94028,0.6367490887641907,39.73698616027832
46,7,166.05078,0.6367490887641907,39.73698616027832
46,13,155.77328,0.6367490887641907,39.73698616027832
46,16,109.264404,0.6367490887641907,39.73698616027832
46,17,152.81877,0.6367490887641907,39.73698616027832
47,5,189.97021,0.6705617904663086,42.223215103149414
47,7,167.15854,0.6705617904663086,42.223215103149414
47,13,164.14627,0.6705617904663086,42.223215103149414
47,16,115.62942,0.6705617904663086,42.223215103149414
47,17,156.53012,0.6705617904663086,42.223215103149414
48,5,184.15533,0.7136116623878479,40.6339168548584
48,7,160.46983,0.7136116623878479,40.6339168548584
48,13,165.71402,0.7136116623878479,40.6339168548584
48,16,122.10753,0.7136116623878479,40.6339168548584
48,17,147.35544,0.7136116623878479,40.6339168548584
49,5,194.74324,0,39.84189033508301
49,7,171.95918,0,39.84189033508301
49,13,161.98062,0,39.84189033508301
49,16,128.94495,0,39.84189033508301
49,17,138.44403,0,39.84189033508301
50,5,188.09894,0,39.4139289855957
50,7,173.79454,0,39.4139289855957
50,13,163.97197,0,39.4139289855957
50,16,135.58202,0,39.4139289855957
50,17,140.33372,0,39.4139289855957
51,5,200.4742,0.5356918573379517,36.52215003967285
51,7,175.6595,0.5356918573379517,36.52215003967285
