Frame,TrackID,Speed_kmh,Conf,Processing_ms
2,2,0,0.5882798433303833,41.471004486083984
3,2,83.91468,0.6627969145774841,39.762020111083984
4,2,84.229095,0.6493004560470581,37.899017333984375
5,2,75.05782,0,40.2379035949707
6,2,70.03989,0,40.57025909423828
7,2,67.48598,0,42.60110855102539
8,2,62.214912,0,36.88406944274902
9,2,56.463806,0,38.279056549072266
10,2,56.746124,0,38.507938385009766
11,2,57.014343,0,36.956787109375
12,2,57.300835,0,38.739919662475586
13,2,57.5895,0,38.26713562011719
14,2,57.86371,0,35.38703918457031
15,2,52.18985,0,38.52224349975586
16,2,52.873363,0,36.05794906616211
17,2,52.705544,0,40.11082649230957
18,2,52.97396,0,38.558006286621094
19,2,53.67359,0,38.77592086791992
20,2,59.468147,0,37.1708869934082
21,2,59.7734,0,41.15939140319824
22,2,60.51881,0,38.91777992248535
23,2,60.37322,0,38.7110710144043
24,2,60.685528,0,40.11797904968262
25,2,60.982086,0,40.30013084411621
26,2,61.299152,0,37.80698776245117
27,2,61.61869,0,39.138078689575195
28,2,61.92212,0,41.29624366760254
29,2,62.246574,0,36.54599189758301
30,2,63.04016,0,38.79499435424805
31,2,62.884083,0,40.445804595947266
32,2,63.216206,0,36.6208553314209
33,2,64.02884,0,38.42306137084961
34,2,63.86869,0,37.16611862182617
35,2,64.208664,0,38.27500343322754
36,2,64.531334,0,39.39628601074219
37,2,64.87664,0,40.46487808227539
38,2,65.22469,0,38.86008262634277
39,2,65.555115,0,36.669015884399414
40,2,65.90867,0,37.026166915893555
41,2,66.774704,0,41.36991500854492
42,2,66.60341,0,37.360191345214844
43,2,66.96558,0,39.003849029541016
44,2,67.85271,0,38.677215576171875
45,2,67.67715,0,39.97969627380371
46,2,68.04811,0,39.11995887756348
47,2,68.40013,0,38.1779670715332
48,2,68.777084,0,40.15636444091797
49,2,69.157166,0,40.6947135925293
50,2,69.517815,0,37.37497329711914
51,2,69.90411,0,35.775184631347656
52,2,63.61922,0,36.16213798522949
