video_name,filter_mode,total_frames,total_detections,avg_detections_per_frame,avg_yolo_confidence,frames_with_detections,detection_rate,avg_speed_variance,max_speed_variance,unique_track_ids,avg_track_duration,track_stability_score
cctv052x2004080617x00071,gaussian,53,271,5.113207547169812,0.48067809143211954,53,1.0,265.22076416015625,2488.41845703125,17,39.1764705882353,55.55555555555556
cctv052x2004080617x00071,median,53,375,7.0754716981132075,0.5133719901547177,53,1.0,110.79177856445312,252.68634033203125,18,38.94444444444444,52.63157894736842
cctv052x2004080617x00072,none,53,145,2.7358490566037736,0.3995634454273891,50,0.9433962264150944,160.35049438476562,551.6297607421875,8,27.5,111.11111111111111
cctv052x2004080617x00072,gaussian,53,238,4.490566037735849,0.4441738561687306,52,0.9811320754716981,121.79598236083984,500.49542236328125,12,33.75,76.92307692307692
cctv052x2004080617x00072,median,53,352,6.6415094339622645,0.468392935112445,53,1.0,291.3022155761719,1921.5703125,17,34.35294117647059,55.55555555555556
cctv052x2004080617x00073,none,53,382,7.2075471698113205,0.501832849384048,53,1.0,763.5806274414062,10342.677734375,15,39.6,62.5
cctv052x2004080617x00073,gaussian,53,272,5.132075471698113,0.4615173798711271,53,1.0,46.99971008300781,70.7164077758789,13,43.53846153846154,71.42857142857143
cctv052x2004080617x00073,median,53,373,7.037735849056604,0.5027334152850335,53,1.0,55.82611083984375,116.23622131347656,15,42.6,62.5
cctv052x2004080617x00074,none,52,151,2.9038461538461537,0.40719714197739715,49,0.9423076923076923,1222.1702880859375,13946.3310546875,12,34.333333333333336,76.92307692307692
cctv052x2004080617x00074,gaussian,52,224,4.3076923076923075,0.44147020392635855,52,1.0,60.227481842041016,129.23837280273438,13,35.61538461538461,71.42857142857143
cctv052x2004080617x00074,median,52,290,5.576923076923077,0.4642125263201947,52,1.0,1915.953369140625,19159.400390625,14,43.0,66.66666666666667
cctv052x2004080617x00075,none,53,187,3.5283018867924527,0.41802138960163054,53,1.0,566.6561279296875,4158.89306640625,13,28.615384615384617,71.42857142857143
cctv052x2004080617x00075,gaussian,53,287,5.415094339622642,0.4581863292568439,53,1.0,262.5345458984375,1855.9307861328125,17,33.64705882352941,55.55555555555556
cctv052x2004080617x00075,median,53,356,6.716981132075472,0.47881413990707494,53,1.0,384.0804138183594,4524.5986328125,19,36.578947368421055,50.0
cctv052x2004080617x00076,none,47,210,4.468085106382978,0.43717049155519866,47,1.0,207.82188415527344,1071.3646240234375,11,32.90909090909091,83.33333333333333
cctv052x2004080617x00076,gaussian,47,220,4.680851063829787,0.450158359028223,46,0.9787234042553191,103.4894790649414,348.50408935546875,13,33.61538461538461,71.42857142857143
cctv052x2004080617x00076,median,47,263,5.595744680851064,0.4613391195185656,47,1.0,91.27727508544922,247.9061737060547,15,32.06666666666667,62.5
cctv052x2004080617x00077,none,53,245,4.622641509433962,0.4451309652983982,53,1.0,1751.5001220703125,20317.720703125,13,40.76923076923077,71.42857142857143
